PHONE_USE_MTH,L90D_RG_CTT_TM,SCR_CELL_CALLED_TIMES,SCR_CELL_CALLED_PHONE_CNT,SCR_CELL_CTT_DAYS_CNT,SCR_CELL_CALLED_CTT_DAYS_CNT,SCR_CELL_180_CALLING_SUBTTL,SCR_CELL_MRNG_CALLED_TIMES,SCR_CELL_CALL_TTL_TIME,SCR_CELL_AFTN_CALL_TTL_TIME,SCR_CELL_NIGHT_CALL_TTL_TIME,SCR_CELL_90DAY_CALLING_TIMES,SCR_CELL_90DAY_CALL_TIMES,SCR_CELL_CALL_PHONE_CNT,SCR_CELL_CALLING_CTT_DAYS_CNT,SCR_CELL_CALLED_TTL_TIME,SCR_CELL_NIGHT_CALLED_TTL_TIME,SCR_CELL_AFTN_CALLING_TTL_TIME,SCR_CELL_NIGHT_CALLING_TTL_TIME,SCR_CELL_DAY_CALLING_TTL_TIME,SCR_CELL_EVN_CALL_TTL_TIME,SCR_CELL_CALLING_TTL_TIME,SCR_CELL_90DAY_CALLING_TTL_TIME,SCR_CELL_CALL_SMY_ANS_AFTN_CNT,SCR_CELL_CALL_SMY_ANS_AFTN_TM,SCR_CELL_LOCAL_CALL_TIME,SCR_CELL_90DAY_CALL_TTL_TIME,SCR_CELL_CALL_LSTM2_CONTACTS_CNT,SCR_CELL_NET_LSTM6_ONL_FLOW,SMS_L150D_TTL_PPL,SMS_L30D_SEND_CNT,SMS_L30D_TOTAL_CNT,sms_l90d_send_cnt,sms_l90d_total_cnt,SCR_CELL_SMS_LSTM3_SEND_CNT,TRC_LSM1_AVG_PLAN_AMT,TRC_LSM1_AVG_TOTAL_AMT,TRC_LSM5_PLAN_AMT,TRC_LSM5_TOTAL_AMT,SCR_CELL_MAX_PLAN_AMT,SCR_CELL_PH_USE_MONS
5,3198,431,158,151,144,0,123,58887,18545,4866,0,0,181,69,43749,15464,5069,1132,9205,3105,15138,6173,153,13476,0,27903,57,-9999999,15,979,979,2979,2979,2379,81,62,298,643.5,82,5
64,27154,1155,378,173,170,132.81,436,359668,116513,26816,0,0,459,157,242629,68298,41407,8903,77517,125,117039,63033,428,74381,324291,187764,210,-9999999,10,2954,2954,2954,2954,983,150.5,164.01,752.5,782.69,150.5,64
5,12095,746,170,170,167,0,263,82014,33588,11684,0,0,220,152,46416,6467,12694,6927,23503,2127,35598,13325,253,20894,0,35392,98,-9999999,4,0,0,3,3,5,0,143.2,0,671.33,0,5
49,9379,998,279,173,170,1818.3,260,188212,39309,16852,0,0,341,162,107078,53005,14050,8005,34023,1624,81134,35006,294,25224,132870,77743,141,-9999999,12,2176,2176,2910,2910,1423,295.4,357.29,616.4,1043.25,295.4,49
40,17760,1896,317,173,173,0,538,324006,135924,25475,0,0,475,173,120912,19014,87075,13987,154090,3282,203094,111045,768,48788,267955,182468,256,-9999999,17,11,11,29,29,24,299,305.3,1495,1595.2,299,40
48,5212,906,397,172,167,0,232,83244,27363,14042,0,0,445,137,56721,18910,11578,4666,15999,4704,26523,15876,292,15590,74227,45054,160,-9999999,43,32,32,105,105,106,64,64,280,280,64,48
62,26771,770,313,169,161,520.6,109,73600,28376,10817,0,0,375,149,34868,11279,10908,7701,17946,7169,38732,12487,314,17281,5329,37434,180,-9999999,23,156,156,411,411,361,95,125.8,518.98,770.51,138.98,62
48,4475,254,133,139,121,0,85,29101,11753,889,0,0,149,73,19136,4469,3383,320,6297,30,9965,4821,117,8370,0,14259,53,-9999999,18,16,16,51,51,46,160,160.3,785,786.3,160,48
118,13092,2079,473,116,107,0,691,286393,107644,4804,0,0,682,113,124716,37022,59547,2362,109755,390,149938,41261,706,44056,277629,80844,259,-9999999,131,162,162,369,369,286,24,0,112,0,24,118
35,4949,129,76,84,72,4.05,29,18218,7399,547,0,0,90,39,10808,6024,4569,272,5110,256,7410,3575,48,2830,0,7044,30,-9999999,4,2,2,15,15,14,58,125.9,290,705.45,58,35
5,8168,326,134,136,118,0,89,69989,32625,3836,0,0,164,104,30319,9992,20163,1347,27417,2394,39670,21488,117,12462,0,37398,67,-9999999,26,13,13,64,64,66,0,99.72,0,560.64,0,5
59,33873,963,480,170,167,718.4,338,130787,48567,12545,0,0,587,148,78183,17595,23253,1936,35054,5602,52604,28862,356,25314,119646,69442,288,-9999999,32,59,59,156,156,141,120,166.79,460,689.97,120,59
33,9498,379,249,149,138,69.73,187,34993,14091,2178,0,0,322,87,18804,1229,5874,1185,14261,772,16189,7111,161,8108,32651,16506,152,-9999999,32,9,682,41,1962,57,159,149.83,766,819.77,159,33
77,47113,877,217,93,92,0,321,109954,36979,7943,0,0,457,93,44128,7727,22020,3805,46628,266,65826,45216,280,14920,0,76007,292,-9999999,0,0,0,0,0,0,10,219,726,1115.7,179,77
111,5186,933,343,169,168,0,229,71383,19796,12777,0,0,387,102,55803,16469,4409,2192,8693,7266,15580,9995,259,15360,64871,39580,145,-9999999,8,9,9,30,30,28,204,224.3,457.62,589.99,204,111
26,3958,61,21,99,42,0,10,31685,9620,2135,0,0,41,87,7522,5250,8207,1977,12537,1837,24082,14058,24,1413,15997,15637,16,-9999999,0,2,2,2,2,0,169,231.9,709,932.3,169,26
5,9763,364,223,149,137,0,53,28438,8633,4747,0,0,264,91,12278,4455,5833,1928,7294,3266,16160,12067,79,2800,0,18448,120,-9999999,12,9,9,28,28,21,0,400.93,0,2461.97,0,5
5,5575,287,120,144,117,0,84,43173,12754,2708,0,0,166,104,17063,5429,6517,1464,10861,1188,26110,20453,100,6139,0,31688,83,-9999999,10,59,59,81,81,44,99,110.4,495,640.6,99,5
5,24374,556,218,168,121,0,173,129435,45034,13358,0,0,299,149,52712,10533,21909,8224,48423,3915,76723,28361,196,23087,0,66118,134,-9999999,12,11,11,16,16,15,199,299.8,995,1519.61,199,5
5,804,975,96,172,172,0,185,60757,20691,9236,0,0,107,117,46130,17601,5650,3153,9030,2264,14627,6348,354,14984,0,26255,50,-9999999,5,1,1,2,2,4,129,139.3,645,696.2,129,5
48,3923,902,237,173,168,353.4,136,66472,12275,19959,0,0,274,157,38208,16155,5260,9281,7629,11728,28264,12908,210,6958,43087,29848,124,-9999999,18,104,104,423,423,426,43,58.75,224,360,61,48
3,928,19,12,29,14,0,5,13606,7019,585,0,0,17,20,8657,676,1364,585,3692,14,4949,4949,9,5655,0,13606,13,-9999999,3,48,48,175,175,140,174,174.1,454.67,559.53,174,3
5,3386,2150,513,172,172,0,557,120133,43691,13800,0,0,581,158,85066,24641,12737,3594,22620,5370,35067,15614,824,30854,0,52965,251,-9999999,83,1056,1056,2585,2585,2295,89,246.3,446,1076.04,90,5
177,2416,271,42,156,110,0,59,42879,17196,3812,0,0,81,140,13386,3949,11656,2654,14579,295,29493,10746,80,5455,40478,16487,29,-9999999,29,2435,2435,2968,2968,1299,143,357.19,705,1483.56,143,177
28,12609,312,72,149,131,0,93,87315,18104,5024,0,0,122,107,35768,15635,10808,3279,20918,306,51547,19803,102,7170,13510,31411,58,-9999999,11,14,14,40,40,35,59,94.2,295,540.18,59,28
82,18808,1991,295,173,173,17.25,438,330784,97671,40088,0,0,343,167,219167,94531,45339,11934,66403,10324,111617,61415,805,52332,0,175799,144,-9999999,5,2,2,2,2,4,196,376.27,995,1407.95,211,82
52,9669,485,260,163,152,199.12,55,45994,14900,11142,0,0,437,121,23788,6434,8249,4804,10793,8088,22206,7321,156,6237,40726,16905,124,-9999999,41,867,867,2218,2218,1993,52.98,56.7,313.9,475.25,82.98,52
48,22131,1578,412,170,164,340.1,622,254865,91941,22836,0,0,472,152,157633,19004,22109,14321,49609,3798,97232,29048,679,69832,241049,106397,239,-9999999,38,2905,2905,2905,2905,567,183.9,196.6,837.54,883.02,183.9,48
5,8113,1146,320,173,171,0,278,175362,51414,16748,0,0,424,167,62596,22218,31539,10053,63378,9287,112766,64094,374,19869,0,95773,172,-9999999,4,0,0,2,2,5,0,61,0,560.2,0,5
82,891,47,23,12,10,0,8,8588,4598,169,0,0,32,10,4687,2067,2639,52,3126,0,3901,1548,20,1959,5440,5964,16,-9999999,5,17,17,30,30,22,50,54.7,250,454.7,50,82
42,2998,253,171,132,117,0,89,14955,4471,653,0,0,191,54,9432,2130,1544,169,3470,81,5523,2088,80,2887,0,6426,70,-9999999,11,1,1,10,10,13,106,106,710,710.6,166,42
60,10486,846,227,171,164,568.4,271,85644,39604,1525,0,0,308,155,50353,12816,16075,365,27349,149,35291,14177,412,23492,48060,37101,127,-9999999,24,82,82,275,275,294,152,172.2,503.71,705.55,192,60
85,8163,917,431,171,168,0,280,135525,58639,7780,0,0,490,148,65609,9437,26885,3612,50691,2166,69916,35139,420,31590,71099,69082,251,-9999999,86,12,12,155,155,154,158,177.8,790,897.7,158,85
24,4832,324,129,142,123,4.65,92,29103,11704,2404,0,0,146,95,15868,4562,5400,1273,8781,104,13235,8153,109,6304,0,17847,59,-9999999,10,0,1,5,10,23,96,103.4,570,635.5,176,24
58,42401,1275,412,171,168,1173.08,450,153451,58698,14983,0,0,584,160,78602,13982,29474,6045,59006,877,74849,36592,505,29198,131930,83245,335,-9999999,34,71,73,113,117,65,41,78.48,175,380.82,41,58
81,12185,725,288,169,159,23.7,250,68736,26132,4239,0,0,352,129,40606,8640,10890,2024,20827,498,28130,15177,247,15242,0,34721,139,-9999999,3,0,0,0,0,1,80,83.45,400,423.7,80,81
22,1111,1472,229,172,164,0,440,54910,20520,4210,0,0,322,166,24275,4778,11170,1761,20117,1270,30635,22261,560,9350,0,39327,199,-9999999,19,8,8,35,35,47,299,314,1495,1914.21,299,22
41,13359,1243,537,173,173,0,438,166479,73285,13237,0,0,616,162,70885,13072,43520,9345,70268,4157,95594,52853,531,29689,143494,93615,285,-9999999,5,2970,2970,2970,2970,1206,160,176.1,800,906.5,160,41
76,1693,64,54,64,45,6,30,7675,2463,297,0,0,156,35,2026,206,1639,273,3885,0,5649,1500,27,824,0,2373,25,-9999999,0,0,1,0,1,0,14,14,70,76,14,76
5,28687,2499,558,173,173,0,733,294188,104437,28673,0,0,805,171,141248,38833,50702,17896,96457,6806,152660,90315,953,53471,0,170587,372,-9999999,42,28,28,48,48,37,49.6,291.09,244.8,1331.94,49.6,5
5,2216,918,185,172,168,0,234,194565,51212,17196,0,0,249,169,68193,22593,31322,8707,68968,5193,126372,46359,318,19890,0,75047,120,-9999999,34,11,11,28,28,73,129,129.9,645,670.59,129,5
5,25643,2748,724,173,153,0,1119,363477,129106,10531,0,0,1005,0,151260,27416,0,0,0,282,0,0,1051,56851,0,189253,481,-9999999,129,567,1121,841,2335,617,199,0,995,0,199,5
26,4659,446,176,161,147,141.4,149,70109,24882,3632,0,0,219,122,31325,8487,12778,2364,25886,631,38784,10602,198,12104,5902,23916,82,-9999999,13,5,520,12,835,18,98,128.4,490,562.02,98,26
5,5348,761,119,169,153,0,149,205046,70719,41546,0,0,179,164,82358,27098,44684,24318,62825,16956,122688,57302,276,25943,0,99015,77,-9999999,41,317,317,826,826,818,199,211.6,905,962.8,199,5
76,31229,895,278,166,162,459.04,268,125705,40561,7807,0,0,358,125,76232,27953,16696,3855,32677,1497,49473,26429,322,23865,109218,62310,162,-9999999,13,9,505,30,1208,25,103,114.3,415,466.76,103,76
5,118,120,12,71,51,0,33,12979,4398,1787,0,0,15,42,8747,823,1216,99,3030,96,4232,710,38,3182,0,1916,5,-9999999,2,3,3,8,8,11,0,89,0,445.7,0,5
5,6844,148,81,126,92,0,40,29339,11697,1172,0,0,140,83,12013,2210,6640,715,12913,337,17326,7815,46,5057,0,11206,48,-9999999,8,11,11,27,27,26,0,44.52,0,228.87,0,5
128,25880,1158,147,173,172,490.2,336,217000,82695,18737,0,0,193,164,125791,32388,37287,6847,62210,1927,91209,37032,411,45408,200395,99145,76,-9999999,9,14,14,42,42,39,154,159.84,544.46,716.52,154,128
30,2528,624,106,163,151,0,177,113841,45235,14870,0,0,144,159,39747,9320,31932,8832,47455,1517,74094,44918,243,13303,6646,71997,82,-9999999,12,4,4,39,39,50,129,203.3,645,929.5,129,30
5,4828,507,306,145,123,0,160,65291,24011,4182,0,0,410,110,31482,10987,13003,2078,23097,2510,33809,15996,165,10985,0,23905,73,-9999999,15,9,9,34,34,31,0,192.3,0,757.5,0,5
142,15466,1662,469,173,173,189.05,478,229470,74912,28618,0,0,567,168,97546,24333,42724,12499,85039,10297,131924,63346,537,32141,215480,107675,214,-9999999,62,52,52,119,119,151,243.5,257.55,1245.4,1329.8,263.7,142
86,5863,392,177,163,156,191.9,107,39492,19791,1962,0,0,204,104,24576,7084,7224,826,10915,70,14916,8045,146,12518,36342,19104,100,-9999999,20,7,7,38,38,36,10,120.36,50,510.86,66.27,86
26,14797,915,577,167,161,53.55,306,185143,69668,4359,0,0,711,140,73794,23490,40470,2420,64712,100,111349,59000,400,29169,0,94276,215,-9999999,26,40,40,182,188,185,196,278.95,1070,1521.38,241,26
5,1492,592,136,158,150,0,138,70071,20578,9063,0,0,171,102,39489,13435,8767,2445,19344,3598,30582,10738,215,11811,0,27464,63,-9999999,11,5,5,17,17,31,0,121.84,0,609.84,0,5
5,735,150,71,106,74,0,51,25143,8750,1089,0,0,92,82,10326,2343,3098,900,9975,47,14817,4598,59,5637,0,8121,34,-9999999,3,1,1,3,3,2,99,99.1,495,517.8,99,5
5,24350,666,339,171,161,0,260,157717,37936,48784,0,0,445,154,38252,10095,27218,43749,46413,21269,119465,75159,183,10700,0,101694,225,-9999999,9,18,18,53,53,51,0,358,0,2042,0,5
60,13333,622,190,168,153,22.05,259,168463,35666,20353,0,0,245,149,110264,30870,12486,6327,34139,1417,58199,34604,149,23149,0,96450,100,-9999999,92,1,20,50,132,64,88,119.1,509,811.75,114,60
38,5957,434,175,154,145,13.87,134,55453,22151,6867,0,0,204,101,31488,6400,6968,4832,12519,4476,23965,16387,160,14745,48390,33921,74,-9999999,6,0,237,30,816,92,111,108,538,557.9,111,38
5,1128,260,61,126,118,0,82,27880,8560,3085,0,0,70,59,18040,6711,1732,1689,3490,321,9840,3404,82,6828,0,13433,29,-9999999,9,144,144,157,157,27,0,50,0,218.2,0,5
58,6700,314,120,120,111,0,105,38678,19103,3122,0,0,170,96,15287,2650,11617,2405,19418,434,23391,8045,127,7473,33952,14486,52,-9999999,4,1,1,7,7,9,155,120,755,592.1,190,58
25,5266,542,198,163,147,375.33,186,67499,27792,2633,0,0,221,123,38979,10172,13422,1342,17629,336,28520,13911,202,14370,3931,27280,98,-9999999,4,2964,2964,2964,2964,1296,89,111.98,403,461.94,89,25
28,63493,1116,331,172,170,1772.7,380,320230,93079,12179,0,0,477,158,163387,50677,42676,4579,112771,1771,156843,55440,377,50120,232619,111738,217,-9999999,48,831,831,2178,2178,2139,158,161.4,850,1113.81,218,28
5,3489,782,149,173,167,0,310,141386,39570,20371,0,0,208,172,43944,8485,26950,15171,54993,4855,97442,44167,226,12569,0,64711,113,-9999999,33,247,247,639,639,581,0,186.46,0,934.81,0,5
88,15648,591,212,165,157,119.7,187,49382,16730,4082,0,0,241,112,33163,6342,4388,823,11081,1941,16219,7187,195,12301,45121,25080,114,-9999999,7,11,1063,37,2896,30,48,183.81,240,704.47,48,88
91,15098,328,246,154,135,182.4,92,74732,31005,4683,0,0,379,113,33390,9944,15806,3705,27886,1004,41342,16531,143,15179,4913,29565,152,-9999999,10,9,9,37,37,33,88,216.5,440,1048.03,88,91
5,6163,1243,124,172,170,0,300,118896,32730,9340,0,0,172,166,66243,26425,13701,4659,35312,553,52653,26201,363,18952,0,57782,82,-9999999,25,254,254,662,662,673,220,40,962,200.61,220,5
28,4295,658,113,169,165,0,235,56255,16154,3889,0,0,150,117,41264,11331,3513,1836,7784,191,14991,8041,193,12641,0,27782,66,-9999999,2,1,2,1,3,1,79.9,440,916.5,1577.55,294.9,28
68,30027,461,267,166,140,93.86,195,66465,21850,9339,0,0,380,136,22248,3145,12548,8261,27383,1844,44217,25806,159,9162,60839,39130,176,-9999999,15,40,660,124,2475,129,93,110.44,465,479.79,93,68
0,0,0,0,1,0,0,0,185,185,0,0,0,3,1,0,0,185,0,185,0,185,0,0,0,0,0,0,-9999999,0,0,0,0,0,0,0,0,0,0,0,0
46,3691,735,332,155,145,115.85,195,155602,57034,12745,0,0,528,131,60888,18474,35096,8580,64066,1079,94714,18376,292,21883,151928,36177,125,-9999999,24,13,13,47,47,46,168,180.3,872.22,1167.56,197.76,46
140,17773,1757,463,173,172,7.8,527,284070,112735,14375,0,0,521,169,176726,45261,38272,4697,53728,4759,107344,52174,635,74093,0,143222,244,-9999999,35,15,25,36,63,30,129.2,188.48,741.4,831.77,161,140
5,7265,972,139,173,168,0,339,184942,49953,22081,0,0,173,169,85188,20936,25949,11283,65745,697,99754,56600,286,24004,0,109910,105,-9999999,2,1,1,4,4,4,169,175.67,676,944.34,169,5
47,19054,2644,795,172,172,0,1038,192545,84981,15449,0,0,893,163,128254,12738,26204,5098,52638,822,64291,32326,1145,58024,170512,102156,452,-9999999,29,2098,2098,2938,2938,1644,321.4,330.6,1587,1721.64,321.4,47
5,13188,533,191,165,140,23.4,153,162892,32229,17850,0,0,281,158,42139,14178,21760,13970,44919,2969,120753,76229,171,10345,0,109262,169,-9999999,4,19,19,56,56,46,99,283.66,396,893.35,99,5
97,15045,501,229,161,153,0.4,159,46981,17748,2210,0,0,281,104,27889,6905,6257,1070,13080,295,19092,10797,206,11218,10804,23815,129,-9999999,8,103,103,183,183,121,159,262.4,735,1199.15,159,97
10,15303,358,217,135,128,43.7,82,52731,11067,3766,0,0,261,80,23861,13143,6338,1686,12401,1332,28870,22080,98,4719,1425,38044,137,-9999999,8,47,47,251,251,217,98,115.16,501.44,558.52,164,10
80,7460,1195,227,158,154,0,290,83333,32827,6837,0,0,265,107,51637,12455,11990,2109,19207,2533,31696,19906,512,20725,0,53125,125,-9999999,30,15,29,29,77,22,311,327.8,1590,1936.9,346,80
5,5234,426,85,142,124,0,76,106664,37830,12135,0,0,159,137,43617,14586,23672,6253,35203,5781,63047,31771,166,14158,0,50635,69,-9999999,7,0,0,2,2,5,0,187,0,1400.07,0,5
5,3770,493,141,159,143,0,145,66164,16082,8797,0,0,206,140,25476,8251,9749,5330,18489,3216,40688,14497,133,6254,0,24976,66,-9999999,11,10,10,18,18,14,0,252.5,0,904.4,0,5
81,4906,943,190,173,172,717.82,216,92177,27761,18309,0,0,217,159,54783,15484,10548,7990,17696,6798,37394,16199,289,17000,83631,46033,89,-9999999,3,715,715,2233,2233,2188,48,56.22,239,458.18,67,81
5,14408,891,322,168,165,0,261,138009,45061,12940,0,0,540,148,54017,18362,28322,9128,49973,3261,83992,40255,282,16605,0,70067,200,-9999999,16,8,8,21,21,21,0,185.08,0,965.53,0,5
5,5667,439,130,152,103,29.4,103,58515,23349,1688,0,0,234,109,28553,7982,10350,765,17425,477,29962,14993,182,12999,41748,20221,69,-9999999,0,0,0,4,4,9,0,301.67,0,1306.11,0,5
5,835,1062,117,172,164,0,311,138178,36735,16713,0,0,156,161,68407,20624,18832,6352,42606,1714,69771,28112,313,17903,0,51955,76,-9999999,8,2,2,5,5,9,0,129,0,645.9,0,5
52,792,285,56,139,116,0,24,45055,12755,7715,0,0,71,104,29094,16029,4515,4274,5786,3566,15961,11419,84,8240,33086,31105,41,-9999999,3,3,3,14,14,17,20,273.2,100,1302.98,20,52
42,6494,308,161,154,138,396.91,96,52613,16022,4556,0,0,222,99,27668,10422,9662,1838,15318,1026,24945,9948,111,6336,0,22588,94,-9999999,4,2,2,20,20,21,128,132.2,420,533.28,142.37,42
50,2723,204,108,111,90,15.77,45,29432,10723,1490,0,0,141,72,11542,4712,6133,947,10165,263,17890,5389,86,4590,16097,11618,57,-9999999,7,184,184,556,556,565,70,75.7,350,396.87,70,50
5,7055,253,144,136,119,0,73,38468,21400,900,0,0,168,54,21968,4575,9139,410,13393,671,16500,10660,126,12261,0,24314,80,-9999999,0,0,0,1,1,1,199,199.1,995,1082.65,199,5
68,7390,692,164,172,166,376.58,142,83950,29541,9777,0,0,197,141,47065,15265,13154,3045,23348,7544,36885,19777,223,16387,52885,43736,81,-9999999,8,1286,1286,2967,2967,2102,75.5,76.99,487.5,560.26,175.5,68
21,15110,1801,352,173,173,332.4,661,257992,73184,38698,0,0,474,171,91136,15283,45860,28947,101905,9186,166856,101478,528,27113,0,161570,269,-9999999,20,43,46,83,87,72,186,440.25,830,1758.8,196,21
149,13022,709,273,167,161,281.8,203,62524,27661,2608,0,0,323,131,36571,8259,12430,968,17574,898,25953,15633,309,15098,42197,37557,168,-9999999,5,39,39,124,124,108,30,53.4,150,335.9,30,149
5,3742,65,32,164,29,0,20,33816,10126,2484,0,0,199,20,2345,903,286,252,615,673,1353,1353,25,714,0,17365,100,-9999999,8,7,7,15,15,10,59,0,395,0,159,5
76,40626,1189,418,170,169,274.17,400,140046,54472,6664,0,0,532,152,74420,14614,26056,3711,44302,201,65626,25377,456,28200,132904,63191,232,-9999999,2,1776,1776,2966,2966,1782,133,234,405,839.07,133,76
39,1903,230,72,112,102,75.2,55,41347,7693,2151,0,0,81,56,21472,10484,3486,841,6186,671,19875,5627,78,4207,0,16045,45,-9999999,4,2,2,8,12,14,30,65.8,160,516.2,35,39
25,1386,835,157,93,89,126.88,266,116649,39003,9782,0,0,200,91,61948,13737,18865,5755,33809,3150,54701,2833,268,20138,94226,6305,5,-9999999,8,0,0,469,469,732,169,176,816,979.18,169,25
5,17749,1158,191,173,173,0,408,221719,76299,16208,0,0,287,172,92852,23320,47654,11149,89686,4377,128867,57507,378,28360,0,103020,123,-9999999,35,363,363,1112,1112,1227,209,238.1,1165,1399.46,239,5
31,14204,2001,377,173,173,373.65,628,242136,85131,13225,0,0,468,171,135699,42161,36509,7749,60935,2371,106437,65460,749,48325,200892,144993,210,-9999999,20,61,61,126,126,111,233,238.35,1084.93,1130.24,243.03,31
37,16631,1778,410,173,173,550.7,696,396590,114596,35750,0,0,478,166,193373,49241,54374,13932,119123,1660,203217,100131,575,60189,0,196228,220,-9999999,32,42,43,115,117,97,36,257.49,350,1305.27,100,37
73,5524,373,118,158,148,56.62,109,65940,16972,1568,0,0,138,87,42978,21020,5221,350,9148,41,22962,11935,105,9672,29302,29135,49,-9999999,10,84,84,173,173,131,50.58,64.06,406.01,500.71,98,73
5,6154,2002,371,173,173,0,560,193228,57272,17048,0,0,495,164,127350,51430,22579,7347,39236,5641,65878,35423,568,34546,0,111306,227,-9999999,11,4,4,25,26,33,129,151.5,645,776.09,129,5
66,10818,294,151,136,122,704.33,86,104715,27657,4292,0,0,198,84,57768,33960,15440,2051,24775,1577,46947,27241,99,12217,4705,67603,88,-9999999,8,241,241,825,825,892,53,98.53,275,401.01,63,66
5,8349,2215,374,131,131,0,632,123223,42435,9942,0,0,510,129,83990,23989,13990,3294,27134,2275,39233,17667,750,28445,0,54656,223,-9999999,6,140,140,402,402,419,0,327.05,0,1436.86,0,5
130,9521,1105,278,172,166,0,367,162356,59315,17639,0,0,360,166,83095,20003,30748,10146,49468,2514,79261,37935,394,28490,136349,71285,146,-9999999,17,497,497,1387,1387,1324,75,89.2,375,453.11,75,130
48,11868,886,332,172,169,95.25,292,252524,70230,11900,0,0,451,162,104306,55003,46292,7286,88032,237,148218,68363,337,23938,0,122979,198,-9999999,14,1,13,5,24,4,246,249.8,1008,1288.45,266,48
5,10097,1153,265,173,169,0,412,109531,36001,6993,0,0,316,167,61583,12223,14338,3001,32533,1610,47948,25092,407,21610,0,56025,159,-9999999,27,22,22,54,54,40,0,134.9,0,679.8,0,5
5,9180,552,105,170,155,0,89,123958,53953,8314,0,0,206,165,47320,15219,34971,4409,49535,2265,76638,45597,232,18851,0,66388,113,-9999999,31,26,26,65,65,53,0,258.35,0,1157.61,0,5
84,42493,1062,218,134,132,0,407,125524,51897,8110,0,0,373,125,76512,12251,20092,1603,37845,83,49012,36718,437,31367,0,85259,222,-9999999,0,0,0,0,0,0,139,613.3,695,1688.25,139,84
36,4339,427,219,146,141,40.28,123,65940,29090,9481,0,0,263,71,39616,5703,7961,5316,10611,5837,26324,8301,175,21129,29684,17561,99,-9999999,19,2301,2301,2945,2945,1494,58,263.95,290,1478.99,58,36
5,57217,2525,673,173,173,0,792,394010,143792,26653,0,0,730,170,290999,84817,31921,9369,57460,1872,103011,66090,928,111406,0,247439,334,-9999999,71,264,264,850,850,948,0,277.9,0,1405.1,0,5
5,7897,986,223,173,166,0,325,137944,34893,7216,0,0,270,157,69109,31198,19109,2965,39369,620,68835,24895,272,15784,0,62902,107,-9999999,8,10,10,18,18,18,0,304,0,1520,0,5
5,7207,2472,410,173,173,0,1027,272323,108112,31146,0,0,514,172,139952,15161,55420,12486,106652,548,132371,55819,955,52453,0,121518,215,-9999999,38,17,17,49,49,49,0,321.2,0,1606.47,0,5
41,11149,469,145,161,144,9.75,108,98782,43552,5997,0,0,202,136,30465,7914,30989,4086,48390,1469,68317,20847,198,12563,0,29110,66,-9999999,8,0,0,18,23,50,166,175.2,830,1113.05,166,41
5,6295,1405,206,173,170,0,440,91347,24245,11300,0,0,236,162,63126,16626,7893,1925,18027,4315,28221,15298,409,16269,0,45157,95,-9999999,33,349,349,1172,1172,1364,219,298,1129,1520.5,250,5
74,15521,1818,314,171,171,541.5,492,218469,89425,14948,0,0,407,155,147062,37610,27528,5194,49438,4492,71407,33143,701,61063,187751,116112,205,-9999999,16,902,902,2989,2989,2493,138,138,784.98,800.51,198.01,74
54,6083,172,80,110,95,0,52,24149,5148,2375,0,0,96,51,15691,8070,2501,512,5343,196,8458,4000,49,2647,2809,12986,54,-9999999,7,63,63,221,221,254,112,162.3,434.96,561.35,112,54
37,16745,3270,452,162,162,15.75,982,375220,128890,35482,0,0,651,160,196010,54283,69741,16317,124982,13233,179210,108556,1025,59149,0,220329,263,-9999999,133,396,558,935,1253,725,137,264.2,936,1370.65,228,37
5,10380,423,107,151,138,0,109,33913,10279,3145,0,0,133,89,22833,5485,3347,733,6187,560,11080,6429,128,6393,0,18663,58,-9999999,21,10,10,270,270,296,329,356.25,1645,1771.41,329,5
12,8208,592,124,165,150,320.03,142,54837,20912,6032,0,0,169,130,26724,6435,11242,3081,20001,1099,28113,12489,246,9670,42927,22602,80,-9999999,5,12,12,32,32,26,103,120.23,544,766.51,113,12
5,4700,433,143,155,135,0,122,60775,14126,6519,0,0,187,130,27743,10949,5585,4236,13102,1091,33032,15500,125,8541,0,36665,126,-9999999,11,4,4,17,17,16,161,129.4,644,518.2,161,5
56,6024,830,136,170,163,138.89,262,107617,31284,9600,0,0,183,149,56208,16694,16935,2954,33030,491,51409,33184,262,13066,86804,67379,100,-9999999,6,417,417,1165,1165,1077,88,155.98,440,634.32,88,56
5,10124,605,186,164,153,0,187,70996,25891,7365,0,0,237,142,38467,6204,8990,4947,20473,931,32529,16902,246,16901,0,34539,90,-9999999,4,35,35,63,63,34,0,219.45,0,1230.35,0,5
5,36725,1320,312,173,173,0,458,200002,73265,22253,0,0,426,172,78043,21078,41774,18974,85427,9091,121959,67208,487,31378,0,113227,208,-9999999,31,22,22,90,90,96,175,180,1090,1340.97,289,5
5,942,447,70,145,138,0,140,52411,19137,6072,0,0,92,111,25738,4961,8988,2220,14067,1097,26673,12450,144,10149,0,25379,38,-9999999,20,233,233,698,698,708,379,384.2,1406.29,2030.59,379,5
